"user_id","day_0","day_1","day_2","day_3","day_4","day_5","day_6","hcut_cluster"
38641,"browse","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
410770,"browse_to_purchase","no_browse","browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
407388,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
182065,"browse","browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
183632,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
409967,"browse","no_browse","no_browse","no_browse","browse","no_browse","directly_purchase","Cluster7"
182252,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
352882,"browse","no_browse","no_browse","browse","no_browse","no_browse","browse_to_purchase","Cluster1"
56093,"directly_add_to_consider","browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster8"
378582,"browse","no_browse","browse","no_browse","no_browse","browse","browse_to_purchase","Cluster6"
250320,"browse_to_add_to_consider","no_browse","no_browse","browse","browse","no_browse","browse_to_purchase","Cluster2"
135229,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
157199,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
284438,"browse","no_browse","browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
365591,"browse","no_browse","browse_to_add_to_consider","browse_to_add_to_consider","browse_to_add_to_consider","browse_to_purchase","browse_to_purchase","Cluster4"
287734,"directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster8"
234015,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
248990,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
142796,"directly_add_to_consider","no_browse","directly_add_to_consider","directly_add_to_consider","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
333480,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
187486,"browse","browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
367127,"directly_purchase","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster5"
14206,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
66722,"browse_to_add_to_consider","directly_add_to_consider","no_browse","no_browse","browse_to_add_to_consider","no_browse","browse_to_purchase","Cluster4"
244648,"browse_to_add_to_consider","no_browse","directly_add_to_consider","directly_add_to_consider","no_browse","no_browse","browse_to_purchase","Cluster8"
364360,"browse","no_browse","browse_to_purchase","no_browse","browse","browse_to_purchase","browse_to_purchase","Cluster3"
364633,"directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster8"
65146,"browse_to_add_to_consider","no_browse","directly_add_to_consider","directly_add_to_consider","browse","no_browse","browse_to_purchase","Cluster8"
12367,"browse_to_add_to_consider","no_browse","browse","browse","no_browse","no_browse","directly_purchase","Cluster7"
206374,"directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
178246,"browse","browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
110279,"browse_to_purchase","browse_to_add_to_consider","browse_to_add_to_consider","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster4"
32278,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
72347,"browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster6"
302675,"browse","no_browse","browse_to_add_to_consider","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster4"
401537,"directly_add_to_consider","no_browse","directly_add_to_consider","no_browse","browse_to_add_to_consider","no_browse","browse_to_purchase","Cluster4"
58843,"directly_add_to_consider","directly_add_to_consider","no_browse","browse","no_browse","no_browse","browse_to_purchase","Cluster8"
234541,"browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
263270,"directly_add_to_consider","no_browse","directly_add_to_consider","directly_add_to_consider","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster8"
304532,"directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster8"
74054,"browse","browse","no_browse","directly_add_to_consider","no_browse","directly_purchase","browse_to_purchase","Cluster6"
51444,"browse_to_purchase","no_browse","browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
256556,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
142139,"browse_to_purchase","no_browse","no_browse","browse","no_browse","no_browse","browse_to_purchase","Cluster1"
65868,"directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster8"
288797,"directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster8"
152327,"browse","browse_to_purchase","browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
323129,"browse","no_browse","no_browse","browse","no_browse","no_browse","browse_to_purchase","Cluster1"
265964,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
373760,"browse","browse_to_add_to_consider","browse","browse","browse_to_add_to_consider","browse","browse_to_purchase","Cluster1"
106189,"browse","browse_to_purchase","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster2"
162605,"directly_purchase","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
251661,"directly_add_to_consider","no_browse","directly_add_to_consider","no_browse","no_browse","no_browse","browse_to_purchase","Cluster8"
64975,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
125696,"browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster6"
99708,"directly_purchase","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster5"
49815,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
341561,"browse","browse","no_browse","browse","no_browse","no_browse","browse_to_purchase","Cluster6"
91056,"browse","no_browse","browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
178110,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
181147,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
40566,"browse_to_purchase","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","browse_to_purchase","Cluster2"
249802,"browse","no_browse","no_browse","no_browse","browse_to_purchase","no_browse","browse_to_purchase","Cluster6"
256853,"browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse","browse_to_purchase","Cluster4"
253911,"browse_to_purchase","browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
413914,"directly_add_to_consider","no_browse","no_browse","no_browse","directly_purchase","no_browse","browse_to_purchase","Cluster2"
168392,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
353665,"browse","no_browse","browse","no_browse","browse","no_browse","browse_to_purchase","Cluster1"
311505,"browse","browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
114294,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
209757,"browse_to_purchase","no_browse","no_browse","browse","no_browse","directly_add_to_consider","browse_to_purchase","Cluster8"
113778,"browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster6"
166192,"directly_add_to_consider","browse_to_add_to_consider","no_browse","no_browse","no_browse","directly_add_to_consider","directly_purchase","Cluster7"
282237,"browse","no_browse","no_browse","no_browse","browse","no_browse","browse_to_purchase","Cluster6"
84623,"browse","browse","no_browse","no_browse","browse_to_add_to_consider","no_browse","browse_to_purchase","Cluster4"
300429,"browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster6"
160528,"browse_to_add_to_consider","no_browse","no_browse","no_browse","browse_to_add_to_consider","no_browse","browse_to_purchase","Cluster4"
274842,"browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
404983,"browse","no_browse","no_browse","no_browse","browse","no_browse","browse_to_purchase","Cluster6"
362292,"browse_to_purchase","no_browse","browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
72957,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
422125,"browse","no_browse","no_browse","browse","no_browse","no_browse","browse_to_purchase","Cluster1"
366880,"browse_to_add_to_consider","browse","no_browse","browse_to_add_to_consider","browse","no_browse","browse_to_purchase","Cluster4"
77275,"browse","directly_add_to_consider","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster8"
379914,"browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster2"
75900,"browse_to_add_to_consider","no_browse","browse_to_add_to_consider","no_browse","no_browse","no_browse","browse_to_purchase","Cluster4"
162494,"browse_to_add_to_consider","no_browse","browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster1"
126573,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
262719,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
91243,"browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
79903,"directly_add_to_consider","browse","no_browse","browse_to_add_to_consider","no_browse","no_browse","browse_to_purchase","Cluster8"
156343,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
373955,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
47775,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
241319,"browse","no_browse","no_browse","no_browse","browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
34109,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
131221,"browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
195050,"browse_to_purchase","no_browse","no_browse","no_browse","browse_to_purchase","no_browse","browse_to_purchase","Cluster2"
409458,"browse_to_purchase","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster2"
200084,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
284075,"browse","no_browse","no_browse","browse","no_browse","browse","browse_to_purchase","Cluster6"
318356,"browse","no_browse","no_browse","no_browse","no_browse","browse","browse_to_purchase","Cluster6"
252919,"browse","no_browse","no_browse","no_browse","no_browse","browse_to_add_to_consider","browse_to_purchase","Cluster3"
335684,"browse","no_browse","browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
354367,"browse_to_add_to_consider","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
300984,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
42188,"directly_purchase","directly_purchase","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
394261,"browse","no_browse","directly_add_to_consider","directly_add_to_consider","directly_add_to_consider","no_browse","directly_purchase","Cluster7"
647,"browse","no_browse","no_browse","browse","no_browse","no_browse","directly_purchase","Cluster7"
61364,"browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster6"
95397,"browse","browse","no_browse","no_browse","browse_to_add_to_consider","no_browse","browse_to_purchase","Cluster4"
